[100,420835]
[56378482,2208]
[56378646,2581]
[56380634,3350]
[56380868,8347]
[56381267,3927]
[56382206,4795]
[56383088,2483]
[56384444,7191]
[56385147,2214]
[56385217,10635]
[56385811,3428]
[56385812,3598]
[56386327,5453]
[56388089,3860]
[56388902,2402]
[56392306,11010]
[56394720,2492]
[56395053,5836]
[56395702,2415]
[56395826,5145]
[56396992,2890]
[56397016,4389]
[56397343,2182]
[56397670,2110]
[56397670,2110]
[56398848,2002]
[56398919,8709]
[56399858,8635]
[56400268,3720]
[56404648,2376]
[56407755,2562]
[56407859,2133]
[56408595,2269]
[56408992,2603]
[56412364,2150]
[56412517,2473]
[56413035,2036]
[56414432,180533]
[56414504,2020]
[56415792,10616]
[56415877,5311]
[56420181,3512]
[56420960,3192]
[56420970,2817]
[56421299,17065]
[56421649,2529]
[56421774,3105]
[56421838,4582]
[56423520,2287]
[56423631,2112]
[56425331,6523]
[56425686,9110]
[56426490,45557]
[56426497,15661]
[56426591,7239]
[56427946,4986]
[56429808,2887]
[56429961,2398]
[56430707,6620]
[56430726,2870]
[56430942,3412]
[56431165,3068]
[56432748,6192]
[56433189,24105]
[56435636,6374]
[56436170,4360]
[56437725,9430]
[56437994,2570]
[56438428,2140]
[56438553,2215]
[56438595,2362]
[56438649,4404]
[56439033,4378]
[56440203,4041]
[56440815,2402]
[56440899,2307]
[56441076,3076]
[56443091,2902]
[56443575,4398]
[56445757,2079]
[56446113,3255]
[56446120,8205]
[56446531,2344]
[56446661,2630]
[56446878,2060]
[56448317,3002]
[56448869,4841]
[56449531,2450]
[56450592,2150]
[56451126,2667]
[56451408,14840]
[56452718,4195]
[56453459,5936]
[56453523,2267]
[56454613,2007]
[56455360,3100]
[56455914,17598]
[56456042,2347]
[56456201,5987]
[56456572,7921]
[56456932,3047]
[56457474,5192]
[56458089,2284]
[56458937,2320]
[56460359,2019]
[56460389,3287]
[56460407,11448]
[56462956,3627]
[56463562,3598]
[56465150,4148]
[56465687,2477]
[56465993,22067]
[56466708,4074]
[56468519,2412]
[56468552,2682]
[56468810,4916]
[56469006,2077]
[56469170,3457]
[56469365,8522]
[56469604,2071]
[56469992,4077]
[56470459,2555]
[56471905,2218]
[56473530,4003]
[56473674,4338]
[56474174,2234]
[56474347,3013]
[56474665,2829]
[56475148,2571]
[56477228,2484]
[56477932,2476]
[56478346,4773]
[56479067,2638]
[56479445,4092]
[56479806,3206]
[56480925,2189]
[56482007,16082]
[56483509,2231]
[56484360,5384]
[56484374,2415]
[56485249,4074]
[56486113,6382]
[56488475,2472]
[56489434,2114]
[56489803,8117]
[56490554,13157]
[56490557,3317]
[56490865,4352]
[56491267,6771]
[56491374,2157]
[56492562,3470]
[56493461,8367]
[56493563,3171]
[56494315,3227]
[56494580,2162]
[56495029,2696]
[56495352,2541]
[56495758,14491]
[56497112,7799]
[56497807,2063]
[56499424,3991]
[56499990,3828]
[56500275,3692]
[56500726,3384]
[56501175,5622]
[56502008,2688]
[56502219,13292]
[56503169,4128]
[56506639,4556]
[56506739,3996]
[56507700,2674]
[56509141,10801]
[56510286,3149]
[56511244,11101]
[56511753,7861]
[56511864,2133]
[56512642,3215]
[56513474,4405]
[56516386,2284]
[56516957,9772]
[56520780,5904]
[56524786,2277]
[56525972,10571]
[56526050,4036]
[56527285,2468]
[56527705,2162]
[56527843,3931]
[56528310,2018]
[56528727,2183]
[56528859,2261]
[56529132,2069]
[56530781,3800]
[56536852,2500]
[56541383,4262]
[56542022,5025]
[56542150,3185]
[56542431,2654]
[56544210,2927]
[56544744,2515]
[56547066,17946]
[56548428,2244]
[56551094,2147]
[56551344,2950]
[56551484,4352]
[56551579,7804]
[56554146,3691]
[56556196,2329]
[56556850,3778]
[56557662,16138]
[56559701,3591]
[56562572,8484]
[56562584,10358]
[56563163,9783]
[56566457,3355]
[56567550,13248]
[56568209,2491]
[56571440,7160]
[56572751,3579]
[56572793,6303]
[56573170,4310]
[56573889,5909]
[56573990,2312]
[56574485,41968]
[56574635,4890]
[56575880,4297]
[56575894,5596]
[56575895,2132]
[56576779,2315]
[56578609,2872]
[56578615,2155]
[56578677,5734]
[56582600,7170]
[56582604,2040]
[56586606,3940]
[56587127,3950]
[56587572,2144]
[56590730,2689]
[56591020,7328]
[56591033,2380]
[56591040,2887]
[56595360,2163]
[56597330,3937]
[56597834,3834]
[56599559,7378]
[56599579,6143]
[56599889,2083]
[56604438,4318]
[56604476,12648]
[56605041,2071]
[56605241,2424]
[56606427,2711]
[56606687,2404]
[56608835,3923]
[56610145,3055]
[56610521,2861]
[56612310,2530]
[56612693,2629]
[56614382,11015]
[56614816,3306]
[56617332,2075]
[56617448,3185]
[56617672,2747]
[56618727,8587]
[56619586,2857]
[56621746,5870]
[56621765,4385]
[56623164,2600]
[56623257,2544]
[56623888,6380]
[56624518,3011]
[56625563,11055]
[56625691,2486]
[56626259,2698]
[56631192,6212]
[56632519,2183]
[56633561,2118]
[56635477,2165]
[56635651,9793]
[56635980,3383]
[56636241,6713]
[56636659,10561]
[56637530,3639]
[56638024,2283]
[56639786,3336]
[56640293,4183]
[56642371,2125]
[56642402,2404]
[56642804,3723]
[56645542,2347]
[56646454,2969]
[56646601,6802]
[56649675,2999]
[56650808,8268]
[56651205,4107]
[56651347,6571]
[56653152,6028]
[56653323,2550]
[56653841,2852]
[56654951,4752]
[56655016,2884]
[56655809,2869]
[56655848,2317]
[56656369,2801]
[56660638,2677]
[56661969,6093]
[56662241,4153]
[56662667,2385]
[56666346,2992]
[56666635,5052]
[56667126,7889]
[56667476,2552]
[56668325,2753]
[56672847,2385]
[56673272,4944]
[56673784,2289]
[56674081,3326]
[56675438,3145]
[56677667,2011]
[56678630,2220]
[56678928,2807]
[56679894,2171]
[56680114,2093]
[56682983,4556]
[56684024,2238]
[56685354,3135]
[56685909,3627]
[56686421,4277]
[56687513,3746]
[56688838,2008]
[56689142,3597]
[56691194,4290]
[56691715,17248]
[56692969,2220]
[56695699,2297]
[56695786,2192]
[56696377,9090]
[56696480,2271]
[56703277,2498]
[56704356,4488]
[56704545,2594]
[56704599,8898]
[56705431,2366]
[56705629,2944]
[56705912,2975]
[56708399,2017]
[56708633,2464]
[56708930,8918]
[56709189,2880]
[56709619,2276]
[56709701,2394]
[56709756,2453]
[56711846,2674]
[56712483,3926]
[56712971,2844]
[56714249,9219]
[56714290,23863]
[56715025,3209]
[56717040,3302]
[56717288,3120]
[56717999,3836]
[56720352,2666]
[56720773,2006]
[56720864,2151]
[56723367,2475]
[56724141,4933]
[56724648,3372]
[56726220,3128]
[56727593,8428]
[56727602,2468]
[56728117,2618]
[56728585,2368]
[56729745,2999]
[56731300,2726]
[56732155,2434]
[56734188,2707]
[56735346,3189]
[56736426,3103]
[56738535,2065]
[56739492,2648]
[56739875,2615]
[56741534,3567]
[56741966,2061]
[56742288,5423]
[56742880,5671]
[56743281,2235]
[56743864,3549]
[56744557,5225]
[56744753,2371]
[56745414,3226]
[56745837,2878]
[56747254,2035]
[56747454,2195]
[56747510,11863]
[56748071,2133]
[56748092,4954]
[56749088,3288]
[56751403,2014]
[56752141,8024]
[56752270,3130]
[56752703,2032]
[56752860,4982]
[56754384,4232]
[56755265,2873]
[56755275,5006]
[56756734,5910]
[56756947,3185]
[56758454,17389]
[56758875,3874]
[56759184,2676]
[56759312,3031]
[56759569,7195]
[56760506,2056]
[56760523,2248]
[56760820,6658]
[56760871,2671]
[56760940,2789]
[56761229,4104]
[56761717,2379]
[56763727,2728]
[56763817,35662]
[56765627,2323]
[56766516,2203]
[56767946,4284]
[56768969,2592]
[56769360,2049]
[56769782,5181]
[56770476,2326]
[56770594,11022]
[56771725,7313]
[56771817,2999]
[56772493,2165]
[56773245,5670]
[56773325,3985]
[56773569,9821]
[56774559,2117]
[56775089,3315]
[56775886,4137]
[56776944,8844]
[56776996,22556]
[56777150,2417]
[56777454,3377]
[56778079,2584]
[56778547,3356]
[56779183,2102]
[56781119,2749]
[56781132,3549]
[56781357,3326]
[56782507,24707]
[56783709,3843]
[56785668,3072]
[56785823,3622]
[56785924,8529]
[56786614,6765]
[56787283,2218]
[56787586,2145]
[56788506,2042]
[56789183,5221]
[56790322,3927]
[56790737,2167]
[56791020,3172]
[56791701,2016]
[56792195,7803]
[56792294,2398]
[56793007,2149]
[56794796,10187]
[56795927,8811]
[56797574,2192]
[56801369,3507]
[56801591,6259]
[56803509,2083]
[56808224,4849]
[56809809,2449]
[56811793,2128]
[56811984,4728]
[56813148,3628]
[56813320,2135]
[56814569,3668]
[56816185,17658]
[56816425,2340]
[56816511,2227]
[56817843,3955]
[56819191,2007]
[56819589,3858]
[56821534,8273]
[56822723,11425]
[56823738,4909]
[56823786,2566]
[56825886,6536]
[56826571,4713]
[56827772,4638]
[56828163,2132]
[56828294,2606]
[56829653,2475]
[56829700,2430]
[56830345,2034]
[56832152,2651]
[56833100,13817]
[56835102,4684]
[56837181,2032]
[56837300,2857]
[56837805,2735]
[56837934,4432]
[56838720,3919]
[56839123,4244]
[56839215,2120]
[56841949,3803]
[56844032,3234]
[56844214,2194]
[56846147,2701]
[56848062,4763]
[56848827,2695]
[56849964,2091]
[56851557,8171]
[56852143,2322]
[56852209,4322]
[56853411,2970]
[56853875,2439]
[56854398,4035]
[56854685,12637]
[56856548,2491]
[56856645,2975]
[56857511,8262]
[56857594,2680]
[56858913,2403]
[56859757,5577]
[56859870,3324]
[56860244,4740]
[56861303,8375]
[56862105,2135]
[56862168,4394]
[56863164,4646]
[56863793,2825]
[56864043,30723]
[56864062,4275]
[56864173,2700]
[56864173,2700]
[56864597,2232]
[56865248,3038]
[56865678,2917]
[56865870,3423]
[56868102,2262]
[56871318,2440]
[56872384,2644]
[56872804,21739]
[56873236,3195]
[56873900,2762]
[56874500,2501]
[56875553,2543]
[56875596,2755]
[56875928,3204]
[56876580,3659]
[56876613,2340]
[56877266,2347]
[56878259,2684]
[56878809,2208]
[56879095,3214]
[56881628,2280]
[56881754,7005]
[56882181,22536]
[56883002,5453]
[56883234,2990]
[56884568,2045]
[56885131,7197]
[56885365,3812]
[56887235,2848]
[56888464,2719]
[56889619,2187]
[56890805,2696]
[56896260,3349]
[56896296,2152]
[56897095,19406]
[56898294,2282]
[56899551,3240]
[56900010,9060]
[56900511,2204]
[56901008,2305]
[56901593,2142]
[56902391,2463]
[56902577,2543]
[56903744,2358]
[56904297,2554]
[56906123,2993]
[56906414,2309]
[56907132,4297]
[56909036,2402]
[56910184,5091]
[56910259,3293]
[56910735,2282]
[56912033,5633]
[56912380,2118]
[56912449,2186]
[56912915,2790]
[56915620,4603]
[56915655,2293]
[56916760,4583]
[56917558,6056]
[56918283,6142]
[56918701,9383]
[56919797,3126]
[56919939,2804]
[56920766,2685]
[56922363,2471]
[56923120,4558]
[56923291,3777]
[56926016,9614]
[56927233,3984]
[56928020,2282]
[56931486,7262]
[56932898,2427]
[56934486,5765]
[57001147,2560]
[57001672,15278]
[57002585,2147]
[57003132,2288]
[57004503,2890]
[57005988,2063]
[57007089,2189]
[57007360,2756]
[57007617,2219]
[57008437,5761]
[57009647,3863]
[57009879,49334]
[57010701,8512]
[57010736,3137]
[57013909,2112]
[57014938,2864]
[57015774,2182]
[57017007,14403]
[57017433,5873]
[57017450,2902]
[57018831,3058]
[57018875,2337]
[57019041,4144]
[57020282,5418]
[57021769,2424]
[57022863,2226]
[57023823,2331]
[57024675,2212]
[57025947,2242]
[57026031,4876]
[57027336,3329]
[57027474,2183]
[57029500,3390]
[57030165,6251]
[57030677,2368]
[57034061,5776]
[57035222,3195]
[57035302,2897]
[57035421,2505]
[57035443,3048]
[57035603,2762]
[57036497,2170]
[57036945,8532]
[57037686,3475]
[57037700,2880]
[57037749,26455]
[57040415,4292]
[57041472,10325]
[57044754,5469]
[57044820,3107]
[57045499,6048]
[57045955,7715]
[57046487,5635]
[57046862,2118]
[57047361,2799]
[57047671,2144]
[57048720,2238]
[57049293,2280]
[57049602,2173]
[57049965,7034]
[57050066,2360]
[57050329,7349]
[57051434,4480]
[57051493,3827]
[57051617,7316]
[57051687,2013]
[57052056,2722]
[57052491,2686]
[57052730,5936]
[57052807,2720]
[57053053,2297]
[57053397,2001]
[57053627,8239]
[57053627,8239]
[57054584,2028]
[57056069,2474]
[57056133,4851]
[57057758,2402]
[57058161,4516]
[57058702,4521]
[57060429,2557]
[57060470,2346]
[57061162,7894]
[57061179,3064]
[57061206,2148]
[57063732,6492]
[57063814,2753]
[57066176,2064]
[57066541,2312]
[57067960,3100]
[57068772,3899]
[57068972,2038]
[57069094,3643]
[57069203,2078]
[57069456,2182]
[57070999,2140]
[57071394,7577]
[57072115,5431]
[57072123,2402]
[57072373,3042]
[57074368,2084]
[57075953,5334]
[57076903,4314]
[57078683,2258]
[57079318,4962]
[57079963,11258]
[57080648,4827]
[57081388,2083]
[57081622,2160]
[57083032,4510]
[57083485,2740]
[57083623,4061]
[57083820,2992]
[57084523,4389]
[57084608,8913]
[57085121,3699]
[57085485,2749]
[57086301,2283]
[57087679,6593]
[57088466,2013]
[57091614,17122]
[57095062,4008]
[57095156,2063]
[57095525,5635]
[57096052,2531]
[57096075,2648]
[57096436,7358]
[57097300,2093]
[57098854,2353]
[57100244,2089]
[57101514,10100]
[57101939,2255]
[57104166,2862]
[57104525,3004]
[57106024,2113]
[57107010,3444]
[57107428,3012]
[57107588,3723]
[57110272,2008]
[57110949,3614]
[57111377,8452]
[57111970,81404]
[57111987,2637]
[57114772,2092]
[57116090,3005]
[57117207,2064]
[57117760,2322]
[57118411,2142]
[57119218,10303]
[57119453,3033]
[57120331,2361]
[57122092,2696]
[57122497,3677]
[57122542,2541]
[57125640,2758]
[57125887,2120]
[57127606,3837]
[57127816,16638]
[57129364,5831]
[57131547,2171]
[57132956,2002]
[57134188,3672]
[57136475,30347]
[57136745,3587]
[57139197,3036]
[57139624,3081]
[57139752,15754]
[57140191,2653]
[57140909,2895]
[57144704,2832]
[57145092,2750]
[57145092,2750]
[57146634,5322]
[57147506,8887]
[57148103,2052]
[57148797,3632]
[57149107,6279]
[57149355,2660]
[57149805,3545]
[57150177,2977]
[57151066,4429]
[57151244,2882]
[57152313,2723]
[57152324,9043]
[57152620,2681]
[57154605,3347]
[57154777,2693]
[57155655,3459]
[57155705,2253]
[57156698,3402]
[57157105,9742]
[57160087,35035]
[57160807,13004]
[57160914,13699]
[57161494,2801]
[57163175,3711]
[57163857,3340]
[57163923,3504]
[57164597,2353]
[57166258,4678]
[57166368,2204]
[57166921,2387]
[57168599,7309]
[57169676,2507]
[57170133,2671]
[57171026,2523]
[57172405,3076]
[57173990,2153]
[57174055,2366]
[57174262,2523]
[57175193,3893]
[57175950,16666]
[57177818,2465]
[57178083,3747]
[57178502,2537]
[57179616,3057]
[57179776,2130]
[57180081,2886]
[57181198,3930]
[57181928,2255]
[57182312,8774]
[57182972,11917]
[57183936,2685]
[57185939,2296]
[57186106,3667]
[57186261,24491]
[57186405,2662]
[57186939,2407]
[57187021,4156]
[57187501,3002]
[57188412,6107]
[57189119,2058]
[57190603,2360]
[57193570,4741]
[57194016,3170]
[57194528,2557]
[57194886,2006]
[57195076,2225]
[57196812,2362]
[57197557,2042]
[57199152,4035]
[57199289,2369]
[57199581,2199]
[57199594,2252]
[57199622,7098]
[57199912,4644]
[57201983,6805]
[57202042,9091]
[57202309,3999]
[57202496,4752]
[57203216,3269]
[57205859,2384]
[57207123,2695]
[57208320,2008]
[57209454,4601]
[57210043,3148]
[57210975,3372]
[57211068,4416]
[57211226,2629]
[57211374,2211]
[57212407,2801]
[57212953,2723]
[57213250,6917]
[57213351,2676]
[57213941,2278]
[57213962,2677]
[57214147,2412]
[57216982,2061]
[57217224,2099]
[57218986,4758]
[57219366,3854]
[57223824,4606]
[57223969,2408]
[57224009,2429]
[57224791,5298]
[57225045,2406]
[57228851,6866]
[57231080,8007]
[57232225,3002]
[57233520,2644]
[57233725,2984]
[57233860,4700]
[57235011,7044]
[57235474,2550]
[57236021,3533]
[57238355,2785]
[57240149,3288]
[57241501,2776]
[57241584,3584]
[57242582,3803]
[57242941,2634]
[57243177,3408]
[57246652,2139]
[57246663,2246]
[57247889,2909]
[57248539,2226]
[57248635,3450]
[57249476,3256]
[57251355,2226]
[57251992,20526]
[57253911,3644]
[57255237,2944]
[57260321,2924]
[57264632,2076]
[57264837,12864]
[57265794,2990]
[57265945,5628]
[57270481,3582]
[57271465,2845]
[57272301,3021]
[57272563,4085]
[57272721,4638]
[57273517,5525]
[57273584,2787]
[57274168,6265]
[57275504,2781]
[57276498,3292]
[57276857,2743]
[57277509,3047]
[57277947,38385]
[57278219,4047]
[57279227,2282]
[57280406,4039]
[57281585,3569]
[57281914,3955]
[57284553,2032]
[57285736,9188]
[57286192,2008]
[57286195,6482]
[57286534,2122]
[57286712,2605]
[57287126,6697]
[57287445,2224]
[57287865,5198]
[57288619,2827]
[57290910,3404]
[57291172,3000]
[57291367,2209]
[57291864,2258]
[57292609,3241]
[57293076,2833]
[57293160,3711]
[57294318,8720]
[57295280,5592]
[57295378,4293]
[57297363,2024]
[57298309,3327]
[57298459,4421]
[57298588,3822]
[57298699,11347]
[57299519,2226]
[57299702,6649]
[57299991,2697]
[57302495,3337]
[57304780,6455]
[57305075,6340]
[57305324,3816]
[57306021,3264]
[57307364,2079]
[57308824,3110]
[57309078,6158]
[57309574,3153]
[57310430,3002]
[57311003,5467]
[57311220,5255]
[57311310,2710]
[57313178,2758]
[57313798,6583]
[57314491,2302]
[57316403,2415]
[57318224,8090]
[57318228,4581]
[57318443,2400]
[57318549,2792]
[57319579,4168]
[57320290,3710]
[57321666,3073]
[57321943,2314]
[57321992,2166]
[57322342,2340]
[57322896,2455]
[57322896,2455]
[57323119,11235]
[57323410,6612]
[57323643,2092]
[57325083,2529]
[57325415,2056]
[57328814,41451]
[57329690,2566]
[57329793,2756]
[57330202,2289]
[57330456,3208]
[57330966,2603]
[57331786,4305]
[57333818,3413]
[57334009,2482]
[57334053,2477]
[57335384,4095]
[57335744,2193]
[57336362,2075]
[57336381,2148]
[57337388,3890]
[57337953,4087]
[57338269,2604]
[57338352,4201]
[57338717,2483]
[57339173,2607]
[57340079,2467]
[57341989,4496]
[57342385,2737]
[57343282,4604]
[57343897,2413]
[57345924,2898]
[57347493,6895]
[57347915,2716]
[57350618,3081]
[57351506,4361]
[57351915,4116]
[57352389,8961]
[57354893,2286]
[57355915,12450]
[57358479,2748]
[57358596,3467]
[57358621,2964]
[57360825,2332]
[57360918,2015]
[57360999,2600]
[57363306,2666]
[57363769,3228]
[57363921,2934]
[57364254,2664]
[57364295,3645]
[57364655,2752]
[57367898,3947]
[57367937,2194]
[57368406,2575]
[57370643,2120]
[57370734,2183]
[57371307,3394]
[57371470,3036]
[57372064,2091]
[57372689,2321]
[57373447,2644]
[57373591,2587]
[57375962,3077]
[57376038,23945]
[57376458,2640]
[57376982,5859]
[57378564,5525]
[57378849,2005]
[57379817,2352]
[57381676,2726]
[57381870,3630]
[57386694,2527]
[57388359,2466]
[57393797,8602]
[57394292,3654]
[57396698,3076]
[57398603,7243]
[57401615,2508]
[57402780,10147]
[57405673,5111]
[57406352,2304]
[57406730,2624]
[57408724,4114]
[57408767,2055]
[57409267,2678]
[57409521,3360]
[57409854,5233]
[57410529,3883]
[57410540,2057]
[57411096,4405]
[57412261,2110]
[57412952,4868]
[57413126,36664]
[57413186,2352]
[57413527,6119]
[57413949,2154]
[57414372,3888]
[57414445,5251]
[57414931,4161]
[57415212,10140]
[57415377,2475]
[57415769,2245]
[57417670,21923]
[57417769,2080]
[57417946,2467]
[57418876,3309]
[57421119,3532]
[57422006,2312]
[57422208,2326]
[57422221,2281]
[57422293,2633]
[57422483,4326]
[57422973,2088]
[57423137,2414]
[57423805,2245]
[57424394,4687]
[57425288,3213]
[57425755,3847]
[57425887,3690]
[57426542,2968]
[57432367,2446]
[57432748,2843]
[57432835,4972]
[57433030,8706]
[57433238,2224]
[57433990,4944]
[57434771,4213]
[57436182,8924]
[57436861,3796]
[57436870,2523]
[57437185,2304]
[57438503,3923]
[57438533,9252]
[57438637,6511]
[57439827,2522]
[57439897,4986]
[57440611,3490]
[57443037,3219]
[57443089,2055]
[57445902,6448]
[57446360,9117]
[57447414,2329]
[57447524,2643]
[57448254,2023]
[57448473,3120]
[57448834,3035]
[57449303,2279]
[57450036,5074]
[57450089,2922]
[57450400,2161]
[57451146,4273]
[57453239,3400]
[57453537,2038]
[57453852,3629]
[57454406,2278]
[57454618,5496]
[57455291,2743]
[57455299,3682]
[57456409,2817]
[57456632,2022]
[57456704,6866]
[57457420,3090]
[57457596,2104]
[57460914,2287]
[57461540,2776]
[57463279,3686]
[57463475,4550]
[57463711,2179]
[57464202,3360]
[57464723,3248]
[57465626,3429]
[57466309,2526]
[57467167,2041]
[57468855,9696]
[57469099,2088]
[57469165,15886]
[57469384,8254]
[57469507,2065]
[57469656,5095]
[57469800,7538]
[57469814,5444]
[57469847,3703]
[57470129,6572]
[57470209,2187]
[57470231,2267]
[57470868,6050]
[57471329,2650]
[57474028,4832]
[57475130,3889]
[57475950,15918]
[57476206,2830]
[57476522,4261]
[57478159,2428]
[57479444,12178]
[57479725,2350]
[57480023,2243]
[57480176,2004]
[57480253,2440]
[57481636,4645]
[57482205,3038]
[57486117,6034]
[57486328,2137]
[57488809,2137]
[57488960,5178]
[57489528,3408]
[57490134,7599]
[57491180,2570]
[57492558,4678]
[57493907,2429]
[57494703,10110]
[57496817,3764]
[57498343,4384]
[57499786,2032]
[57500217,2359]
[57501657,2234]
[57501891,2837]
[57502287,2612]
[57502960,2608]
[57503892,9079]
[57505206,3608]
[57505809,2375]
[57505988,5404]
[57506070,4276]
[57509022,3497]
[57509330,4705]
[57509430,3015]
[57510406,2248]
[57510426,4744]
[57511026,3609]
[57511189,3232]
[57511517,5264]
[57511978,3380]
[57512674,2362]
[57514105,3192]
[57516106,2414]
[57516640,2799]
[57517552,2637]
[57517570,2823]
[57518417,2209]
[57518449,3356]
[57519486,3632]
[57519566,9318]
[57520125,4321]
[57521140,2736]
[57528754,2073]
[57528925,8306]
[57532398,2869]
[57533872,4622]
[57535329,2570]
[57535420,3016]
[57537671,2914]
[57540547,12684]
[57540904,5146]
[57541279,2006]
[57541958,2806]
[57542743,5754]
[57545577,2758]
[57546599,10514]
[57548604,5389]
[57550515,2925]
[57551255,2537]
[57551637,23750]
[57551789,3876]
[57552277,2618]
[57552575,2246]
[57553497,3171]
[57553995,8967]
[57554783,12206]
[57554980,8837]
[57556836,3418]
[57557145,2121]
[57558544,2930]
[57559209,2940]
[57559570,7437]
[57559878,2747]
[57559915,2560]
[57560086,2171]
[57560440,2254]
[57560615,3120]
[57560724,4258]
[57561387,2310]
[57562375,3162]
[57564386,3080]
[57564491,2050]
[57566147,2166]
[57566180,4383]
[57567623,2234]
[57568177,2386]
[57568332,4287]
[57569153,2092]
[57569953,17419]
[57572030,2317]
[57575442,11181]
[57575572,3325]
[57575607,2513]
[57576095,2833]
[57576454,2867]
[57577118,21172]
[57577219,3023]
[57579171,2211]
[57579506,2809]
[57580505,3329]
[57580918,2974]
[57581158,3885]
[57581675,5888]
[57581751,22388]
[57581823,3878]
[57582274,2127]
[57583159,4229]
[57583581,6951]
[57583648,2948]
[57584172,2455]
[57584939,2994]
[57584974,16775]
[57585715,9468]
[57588650,4618]
[57589039,3711]
[57589284,2727]
[57589851,2654]
[57590500,3277]
[57590664,5160]
[57591168,5840]
[57591512,2150]
[57593095,2764]
[57594546,8042]
[57594937,3110]
[57595335,5950]
[57598747,3722]
[57599006,83960]
[57599225,2363]
[57599404,4483]
[57599511,3003]
[57600493,2242]
[57601391,2202]
[57601467,2411]
[57603393,2082]
[57603441,3599]
[57604233,2005]
[57606274,5600]
[57606536,2570]
[57607174,6161]
[57607919,5297]
[57610249,2435]
[57611992,6928]
[57612760,2107]
[57612957,2427]
[57613871,5094]
[57614419,5599]
[57615095,2637]
[57617263,2051]
[57617455,3784]
[57618965,2493]
[57619003,3020]
[57619600,2339]
[57620615,2008]
[57622226,3416]
[57623414,3959]
[57623951,5364]
[57625417,3932]
[57625577,6123]
[57626374,9126]
[57630606,3342]
[57630744,7829]
[57632159,4182]
[57634052,5317]
[57635707,2146]
[57636435,3470]
[57643824,3335]
[57644927,3346]
[57646818,3833]
[57647114,2224]
[57647593,4493]
[57649359,3328]
[57652087,12026]
[57654676,5976]
[57654853,2314]
[57657791,2580]
[57669237,2107]
[57670462,6512]
[57670485,4684]
[57672636,2058]
[57672797,3255]
[57673221,8176]
[57673916,2009]
[57674159,2371]
[57677587,2823]
[57677809,6759]
[57678200,3477]
[57679758,2474]
[57680968,2531]
[57681619,4261]
[57682262,9214]
[57682773,2395]
[57683490,4913]
[57684647,3842]
[57684817,3533]
[57687628,3311]
[57688645,5138]
[57690246,2744]
[57690580,2151]
[57691731,5479]
[57692823,2233]
[57693491,9849]
[57693658,5000]
[57694393,5023]
[57694584,2558]
[57694681,3448]
[57695290,14463]
[57695741,10225]
[57697354,2395]
[57698096,2036]
[57698280,7605]
[57698402,2848]
[57699795,2059]
[57702572,4258]
[57703878,6949]
[57704505,8622]
[57704739,2248]
[57705085,2657]
[57705856,2283]
[57707795,2207]
[57708586,3429]
[57708696,2445]
[57708865,2763]
[57709357,3634]
[57709881,2139]
[57709901,2865]
[57710318,2219]
[57711247,2684]
[57713028,6282]
[57713189,6862]
[57713375,4809]
[57714048,2268]
[57714080,3117]
[57714559,2817]
[57715456,6295]
[57718761,2098]
[57718892,2004]
[57721044,3552]
[57721086,3766]
[57721381,3009]
[57722707,2465]
[57723191,2341]
[57723483,2584]
[57724603,9368]
[57724861,4059]
[57725269,3360]
[57725418,3800]
[57725446,3326]
[57725952,5035]
[57725974,2959]
[57726396,17542]
[57726635,12139]
[57726729,2555]
[57727786,2069]
[57729600,2532]
[57730214,6731]
[57731405,2350]
[57733558,2623]
[57734647,2877]
[57735210,5331]
[57735754,3634]
[57736643,3537]
[57737609,3482]
[57737634,3571]
[57739387,3449]
[57739871,3269]
[57741603,3046]
[57741648,10078]
[57744155,2295]
[57744268,3988]
[57744372,3806]
[57744591,8151]
[57745964,2327]
[57751463,2325]
[57752198,2062]
[57753074,3088]
[57753433,26115]
[57754213,3428]
[57756938,3426]
[57757117,2582]
[57758010,2673]
[57758583,2203]
[57761389,7532]
[57762207,2439]
[57762548,4847]
[57762668,2320]
[57765230,3284]
[57766216,7431]
[57769040,4295]
[57770259,15812]
[57770906,4666]
[57771700,15694]
[57772445,2888]
[57772749,24054]
[57773528,4268]
[57773642,2809]
[57775072,5446]
[57776056,3298]
[57776069,7741]
[57776960,2814]
[57777603,7950]
[57777662,6708]
[57777733,7545]
[57783419,3833]
[57784249,2156]
[57784419,10238]
[57787085,3148]
[57787295,14580]
[57788962,2159]
[57788983,5720]
[57790768,2406]
[57790860,2737]
[57791246,2312]
[57791676,15901]
[57793089,2712]
[57793503,4733]
[57793644,2353]
[57795242,2333]
[57799265,2433]
[57802040,14712]
[57803527,2683]
[57803815,2035]
[57805887,2156]
[57811363,2914]
[57814516,5187]
[57815460,82799]
[57815529,2107]
[57815746,3130]
[57817348,4025]
[57818716,2267]
[57818894,4856]
[57819440,2061]
[57819538,2600]
[57819700,2080]
[57820673,13906]
[57820763,2403]
[57821992,2536]
[57822743,2405]
[57827990,6031]
[57828484,2967]
[57830835,14507]
[57830936,4504]
[57831374,3326]
[57832845,3297]
[57833668,2293]
[57837820,24200]
[57838170,2359]
[57838260,5020]
[57839092,2744]
[57840026,2021]
[57840834,2054]
[57841126,3294]
[57841128,4675]
[57845015,2027]
[57845323,4102]
[57845682,3839]
[57845778,2395]
[57846344,2026]
[57847497,2834]
[57848452,11309]
[57848680,2451]
